80.211.177.43 - - [25/Nov/2018:00:03:30 +0800] "POST /GponForm/diag_Form?script/ HTTP/1.1" 404 987
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "GET /gdjk/train/css/icons/download.png HTTP/1.1" 200 1535
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "GET /gdjk/train/easyui/images/datebox_arrow.png HTTP/1.1" 200 626
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "GET /gdjk/train/easyui/images/spinner_arrows.png HTTP/1.1" 200 149
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 41319
117.184.186.114 - - [25/Nov/2018:21:44:54 +0800] "POST /gdjk/equ/zyList.do HTTP/1.1" 200 41319
117.184.186.114 - - [25/Nov/2018:21:45:24 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543124473725 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:21:45:24 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543124473726 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:21:45:24 +0800] "GET /gdjk/train/jcsbgl.do?_=1543124473727 HTTP/1.1" 200 9752
117.184.186.114 - - [25/Nov/2018:21:45:25 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 9256
117.184.186.114 - - [25/Nov/2018:21:45:25 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 9256
117.184.186.114 - - [25/Nov/2018:21:46:03 +0800] "POST /gdjk/train/jcsbglList.do HTTP/1.1" 200 19605
117.184.186.114 - - [25/Nov/2018:21:50:57 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473728 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:51:01 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473729 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:51:01 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473730 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:51:02 +0800] "GET /gdjk/train/userlist.do?_=1543124473731 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:21:51:02 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:51:02 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:51:02 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:51:03 +0800] "GET /gdjk/train/css/ext_icons/tielu.jpg HTTP/1.1" 200 1419
117.184.186.114 - - [25/Nov/2018:21:51:08 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473732 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:51:08 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473733 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:51:08 +0800] "GET /gdjk/train/department.do?_=1543124473734 HTTP/1.1" 200 9171
117.184.186.114 - - [25/Nov/2018:21:51:08 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:51:09 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
117.184.186.114 - - [25/Nov/2018:21:51:09 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/css/ext_icons/juese.png HTTP/1.1" 200 1493
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/css/ext_icons/rizhi.png HTTP/1.1" 200 1156
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/css/ext_icons/beifen.png HTTP/1.1" 200 533
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/css/ext_icons/denglu.png HTTP/1.1" 200 387
117.184.186.114 - - [25/Nov/2018:21:51:20 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473735 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/login.do HTTP/1.1" 200 3995
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/js/jquery-1.8.0.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1679
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/js/jquery.particleground.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/js/login.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/images/user-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/images/mima-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:16 +0800] "GET /gdjk/train/images/yzmz-icon.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:18 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124220044 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:19 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220045 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:20 +0800] "GET /gdjk/train/userlist.do?_=1543124220046 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:21:52:21 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:52:21 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:52:21 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220047 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220048 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "GET /gdjk/train/department.do?_=1543124220049 HTTP/1.1" 200 9171
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:52:22 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220050 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220051 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "GET /gdjk/train/userlist.do?_=1543124220052 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:52:24 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:52:28 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220053 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9035
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:34 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/anno.do?_=1543125074459 HTTP/1.1" 200 1812
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 5123
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543125074460 HTTP/1.1" 200 1824
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:35 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/css/ext_icons/juese.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/css/ext_icons/rizhi.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/css/ext_icons/denglu.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/css/ext_icons/beifen.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:39 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074461 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:40 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473736 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:40 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473737 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:40 +0800] "GET /gdjk/train/rolelist.do?_=1543124473738 HTTP/1.1" 200 7369
117.184.186.114 - - [25/Nov/2018:21:52:40 +0800] "GET /gdjk/train/rolelist.do?_=1543125074462 HTTP/1.1" 200 7369
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:52:41 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:52:46 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473739 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:46 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473740 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:46 +0800] "GET /gdjk/train/menulist.do?_=1543124473741 HTTP/1.1" 200 1283
117.184.186.114 - - [25/Nov/2018:21:52:46 +0800] "POST /gdjk/sys/menuList.do HTTP/1.1" 200 5628
117.184.186.114 - - [25/Nov/2018:21:52:49 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074463 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:49 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074464 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:52:49 +0800] "GET /gdjk/train/menulist.do?_=1543125074465 HTTP/1.1" 200 1283
117.184.186.114 - - [25/Nov/2018:21:52:49 +0800] "POST /gdjk/sys/menuList.do HTTP/1.1" 200 5628
117.184.186.114 - - [25/Nov/2018:21:53:03 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543125074466 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:04 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543125074467 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:04 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543125074468 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:04 +0800] "GET /gdjk/train/userlist.do?_=1543125074469 HTTP/1.1" 200 9276
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473742 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473743 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14604
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/loginlog.do?_=1543124473744 HTTP/1.1" 200 2504
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3514
117.184.186.114 - - [25/Nov/2018:21:53:05 +0800] "GET /gdjk/train/css/ext_icons/tielu.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:06 +0800] "POST /gdjk/sys/loginLogList.do HTTP/1.1" 200 3234
117.184.186.114 - - [25/Nov/2018:21:53:06 +0800] "POST /gdjk/sys/loginLogList.do HTTP/1.1" 200 3234
117.184.186.114 - - [25/Nov/2018:21:53:09 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 1174
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/images/dialog_bg.jpg HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/css/icons/add1.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/css/icons/ok.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/css/icons/cancel.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/userlist-dialog.do?_=1543125074470 HTTP/1.1" 200 8113
117.184.186.114 - - [25/Nov/2018:21:53:13 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 304 -
117.184.186.114 - - [25/Nov/2018:21:53:18 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473745 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:18 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473746 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:19 +0800] "GET /gdjk/train/sysparams.do?_=1543124473747 HTTP/1.1" 200 8992
117.184.186.114 - - [25/Nov/2018:21:53:19 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48441
117.184.186.114 - - [25/Nov/2018:21:53:19 +0800] "POST /gdjk/sys/dictionariesList.do HTTP/1.1" 200 48441
117.184.186.114 - - [25/Nov/2018:21:53:21 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220054 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:24 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1543125074471 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:25 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124220055 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:26 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074472 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:27 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074473 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:27 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543125074474 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:27 +0800] "GET /gdjk/train/rolelist.do?_=1543125074475 HTTP/1.1" 200 7369
117.184.186.114 - - [25/Nov/2018:21:53:27 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473748 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124473749 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "GET /gdjk/train/rolelist.do?_=1543124473750 HTTP/1.1" 200 7369
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1543124220056 HTTP/1.1" 200 1290
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:28 +0800] "GET /gdjk/train/rolelist.do?_=1543124473751 HTTP/1.1" 200 7369
117.184.186.114 - - [25/Nov/2018:21:53:29 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:29 +0800] "POST /gdjk/sys/roleList.do HTTP/1.1" 200 1561
117.184.186.114 - - [25/Nov/2018:21:53:30 +0800] "GET /gdjk/train/rolelist-dialog.do?_=1543125074476 HTTP/1.1" 200 1281
117.184.186.114 - - [25/Nov/2018:21:53:30 +0800] "POST /gdjk/sys/getMenuTree2.do HTTP/1.1" 200 5123
117.184.186.114 - - [25/Nov/2018:21:53:30 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124220057 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:53:31 +0800] "GET /gdjk/train/css/ext_icons/shuju.png HTTP/1.1" 200 1738
117.184.186.114 - - [25/Nov/2018:21:53:31 +0800] "GET /gdjk/train/css/ext_icons/xitong.png HTTP/1.1" 200 910
117.184.186.114 - - [25/Nov/2018:21:57:06 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1543124473752 HTTP/1.1" 200 1296
117.184.186.114 - - [25/Nov/2018:21:57:09 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1543124473753 HTTP/1.1" 200 1290
182.55.173.108 - - [25/Nov/2018:21:57:13 +0800] "GET / HTTP/1.0" 200 11398
117.184.186.114 - - [25/Nov/2018:21:59:53 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1543124473754 HTTP/1.1" 200 1296
217.61.99.154 - - [25/Nov/2018:22:30:34 +0800] "CONNECT www.google.com:443 HTTP/1.1" 400 -
117.184.186.114 - - [25/Nov/2018:22:33:26 +0800] "GET /gdjk/train/anno.do?title=%E8%AE%BE%E5%A4%87%E7%AE%A1%E7%90%86&_=1543124473755 HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:33:26 +0800] "GET /gdjk/outlogin.do HTTP/1.1" 999 4005
117.184.186.114 - - [25/Nov/2018:22:33:26 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1578
117.184.186.114 - - [25/Nov/2018:22:34:20 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9032
